#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 465 148
# Band-Index:    1
   0.13743    -26.282159
   0.14147    -26.282094
   0.14551    -26.282020
   0.14955    -26.281956
   0.15360    -26.281892
   0.15764    -26.281829
   0.16168    -26.281766
   0.16572    -26.281703
   0.16976    -26.281640
   0.17381    -26.281579
   0.17785    -26.281519
   0.18189    -26.281458
   0.18593    -26.281398
   0.18997    -26.281338
   0.19402    -26.281279
   0.19806    -26.281220
   0.20210    -26.281162
   0.20614    -26.281105
   0.21018    -26.281049
   0.21423    -26.280993
   0.21827    -26.280937
   0.22231    -26.280882
   0.22635    -26.280827
   0.23039    -26.280773
   0.23444    -26.280720
   0.23848    -26.280667
   0.24252    -26.280624
   0.24656    -26.280573
   0.25060    -26.280522
   0.25465    -26.280472
   0.25869    -26.280423
   0.26273    -26.280374
   0.26677    -26.280326
   0.27081    -26.280279
   0.27486    -26.280232
   0.27890    -26.280187
   0.28294    -26.280142
   0.28698    -26.280097
   0.29102    -26.280052
   0.29507    -26.280111
   0.29911    -26.280171
   0.30315    -26.280229
   0.30719    -26.280286
   0.31123    -26.280342
   0.31528    -26.280396
   0.31932    -26.280449
   0.32336    -26.280500
   0.32740    -26.280557
   0.33144    -26.280606
   0.33549    -26.280652
   0.33953    -26.280698
   0.34357    -26.280743
   0.34761    -26.280787
   0.35165    -26.280830
   0.35570    -26.280871
   0.35974    -26.280911
   0.36378    -26.280949
   0.36782    -26.280987
   0.37186    -26.281022
   0.37591    -26.281057
   0.37995    -26.281090
   0.38399    -26.281101
   0.38803    -26.281132
   0.39207    -26.281161
   0.39612    -26.281189
   0.40016    -26.281216
   0.40420    -26.281242
   0.40824    -26.281266
   0.41228    -26.281288
   0.41633    -26.281309
   0.42037    -26.281329
   0.42441    -26.281348
   0.42845    -26.281365
   0.43249    -26.281381
   0.43654    -26.281395
   0.44058    -26.281408
   0.44462    -26.281426
   0.44866    -26.281437
   0.45270    -26.281446
   0.45675    -26.281453
   0.46079    -26.281459
   0.46483    -26.281464
   0.46887    -26.281468
   0.47291    -26.281470
   0.47696    -26.281470
   0.47696    -26.281470
   0.48098    -26.281470
   0.48500    -26.281471
   0.48902    -26.281471
   0.49304    -26.281472
   0.49706    -26.281473
   0.50108    -26.281474
   0.50510    -26.281475
   0.50911    -26.281476
   0.51313    -26.281478
   0.51715    -26.281480
   0.52117    -26.281482
   0.52519    -26.281482
   0.52921    -26.281483
   0.53323    -26.281488
   0.53725    -26.281487
   0.54127    -26.281491
   0.54529    -26.281495
   0.54931    -26.281501
   0.55333    -26.281505
   0.55735    -26.281510
   0.56137    -26.281515
   0.56539    -26.281521
   0.56941    -26.281527
   0.57343    -26.281533
   0.57745    -26.281540
   0.58147    -26.281548
   0.58549    -26.281556
   0.58951    -26.281565
   0.59353    -26.281572
   0.59755    -26.281582
   0.60157    -26.281592
   0.60559    -26.281603
   0.60961    -26.281615
   0.61363    -26.281627
   0.61765    -26.281640
   0.62167    -26.281654
   0.62569    -26.281668
   0.62971    -26.281681
   0.63373    -26.281697
   0.63775    -26.281713
   0.64177    -26.281730
   0.64579    -26.281748
   0.64981    -26.281767
   0.65383    -26.281786
   0.65785    -26.281807
   0.66187    -26.281828
   0.66589    -26.281849
   0.66991    -26.281872
   0.67393    -26.281896
   0.67795    -26.281920
   0.68197    -26.281944
   0.68599    -26.281970
   0.69001    -26.281996
   0.69403    -26.282023
   0.69805    -26.282051
   0.70207    -26.282084
   0.70609    -26.282113
   0.71011    -26.282143
   0.71413    -26.282173
   0.71815    -26.282204
   0.72217    -26.282236
   0.72619    -26.282268
   0.73021    -26.282301
   0.73423    -26.282334
   0.73825    -26.282368
   0.74227    -26.282403
   0.74629    -26.282437
   0.75031    -26.282472
   0.75433    -26.282508
   0.75835    -26.282545
   0.76237    -26.282588
   0.76639    -26.282625
   0.77041    -26.282663
   0.77443    -26.282700
   0.77845    -26.282738
   0.78247    -26.282777
   0.78649    -26.282817
   0.79051    -26.282857
   0.79453    -26.282896
   0.79855    -26.282936
   0.80257    -26.282976
   0.80659    -26.283012
   0.81061    -26.283053
   0.81463    -26.283093
   0.81865    -26.283135
   0.82267    -26.283176
   0.82669    -26.283217
   0.83071    -26.283259
   0.83473    -26.283301
   0.83875    -26.283343
   0.84277    -26.283385
   0.84679    -26.283427
   0.85081    -26.283469
   0.85483    -26.283511
