# Energy    MatrixElement
-1.8913870194e-01 1.3094497840e-29
-1.8738324541e-01 6.3513091197e-04
-1.8696654038e-01 5.9009632238e-28
-1.8665915403e-01 7.7129732822e-06
-1.8547095393e-01 2.3736774107e-06
-1.8493643091e-01 5.8783087074e-07
-1.8413890478e-01 1.1544899957e-05
-1.8270429524e-01 8.3155717381e-30
-1.8103405271e-01 1.5212267437e-07
-1.8062841309e-01 2.0896192375e-29
-1.8051774449e-01 8.6060876900e-08
-1.7968450148e-01 5.1368057414e-29
-1.7754598801e-01 9.2595634098e-07
-1.7753043551e-01 3.9299419339e-28
-1.7610670869e-01 3.3326707338e-30
-1.7504737598e-01 6.5231922098e-07
-1.7460956285e-01 1.2356808368e-06
-1.7366233117e-01 2.3145990910e-29
-1.7337450941e-01 6.2713163827e-29
-1.7319194233e-01 1.1240207659e-05
-1.7274013018e-01 3.5938988511e-29
-1.7206419004e-01 7.1129273360e-05
-1.7052496584e-01 5.9284809094e-29
-1.6834316623e-01 4.3584093098e-06
-1.6737317689e-01 6.4929867001e-30
-1.6671203273e-01 1.2486271253e-28
-1.6598724906e-01 1.1247648194e-29
-1.6566166289e-01 8.7452760500e-30
-1.6520662615e-01 3.5651566171e-05
-1.6503680370e-01 7.7752131501e-29
-1.6332444849e-01 4.3393992340e-06
-1.6194021106e-01 2.2527213041e-03
-1.6175494551e-01 1.0747996614e-26
-1.5990131531e-01 1.1099525932e-04
-1.5961897460e-01 1.5350283435e-06
-1.5901036026e-01 3.9148769612e-29
-1.5887436469e-01 5.2105962316e-29
-1.5567883816e-01 4.6651654607e-30
-1.5511044187e-01 8.2866977844e-05
-1.5495583515e-01 8.1097312417e-06
-1.5395484398e-01 4.6162884959e-29
-1.5384183850e-01 4.5474983030e-07
-1.5174813392e-01 7.1637652282e-05
-1.4978265324e-01 3.7571247992e-29
-1.4964803342e-01 6.8965739281e-06
-1.4848265571e-01 1.1465064296e-27
-1.4801411302e-01 5.2450351855e-04
-1.4779726816e-01 3.1579121801e-28
-1.4727500199e-01 3.1922573593e-06
-1.4678358478e-01 7.6051829182e-04
-1.4503657866e-01 2.2962902674e-28
-1.4469016146e-01 6.6807244895e-28
-1.4403537564e-01 2.0674208159e-06
-1.4125804149e-01 7.2542557352e-26
-1.4039923077e-01 2.8743038853e-01
-1.3836745327e-01 4.8497117895e-03
-1.3755761973e-01 1.4319622466e-03
-1.3735222833e-01 9.1302558921e-28
-1.3609552310e-01 1.0204106647e-26
-1.3579458696e-01 1.6869853737e-02
-1.3543504933e-01 3.7917951720e-02
-1.3432416490e-01 1.6264780265e-28
-1.3389767023e-01 1.2215291073e-29
-1.3246028042e-01 2.4400592727e-28
-1.3153954996e-01 5.7792839045e-04
-1.3040466704e-01 1.0348341145e-28
-1.3001685201e-01 5.7994355724e-29
-1.2903793332e-01 4.2245036291e-29
-1.2757923238e-01 5.1440787959e-05
-1.2660546574e-01 6.8547748616e-29
-1.2623853287e-01 2.6334280712e-04
-1.2375121998e-01 3.1270550369e-05
-1.2116960311e-01 3.2353591362e-05
-1.2049423242e-01 7.8119762914e-30
-1.1922697118e-01 2.7970208270e-27
-1.1915996268e-01 4.5651118187e-05
-1.1840340759e-01 1.9625306956e-29
-1.1708205436e-01 2.3791345874e-06
-1.1623657728e-01 5.6634202057e-05
-1.1508891551e-01 2.2412110835e-27
-1.1497820777e-01 4.9432541782e-05
-1.1409580563e-01 3.7594020051e-03
-1.1213359843e-01 3.9835274856e-05
-1.1101617149e-01 1.3407647117e-29
-1.0934311010e-01 1.3742126802e-29
-1.0704346304e-01 7.5976168098e-31
-1.0568006967e-01 5.8379417571e-30
-1.0417430588e-01 6.2439092943e-05
-1.0340227768e-01 2.2901419084e-29
-1.0200611407e-01 4.6252892943e-05
-1.0163394732e-01 5.7555348753e-06
-1.0117674047e-01 6.1262926179e-30
-9.9585210702e-02 2.8690327945e-04
-9.8888525033e-02 1.0297796357e-28
-9.7139460475e-02 4.0657832911e-31
-9.5763369050e-02 4.0329209233e-28
-9.5482364018e-02 3.3034399097e-05
-9.3888607342e-02 4.9004645049e-05
-9.1067184609e-02 4.6562695047e-08
-9.0825394974e-02 5.4415635022e-05
-8.8372570302e-02 7.4411693449e-30
-8.6143458763e-02 6.5965963661e-30
-8.5832503703e-02 4.3137723354e-04
-8.5825821747e-02 8.1324185406e-25
-8.4656598682e-02 1.0092645477e-28
-8.4355362791e-02 1.3251258759e-02
-8.1233095526e-02 1.7293832432e-29
-8.0834509254e-02 4.4026989182e-05
-7.9911862389e-02 8.3843209770e-06
-7.9523425367e-02 9.5008969962e-30
-7.5167395170e-02 2.0202187806e-30
-7.2856254571e-02 2.1896909891e-05
-7.1711543470e-02 1.5053424754e-04
-7.0993744547e-02 1.6640196835e-04
-7.0531572962e-02 9.3249338984e-30
-6.9787893975e-02 4.9985811146e-27
-6.9732113911e-02 2.0004706014e-04
-6.8208784029e-02 3.5303856024e-05
-6.6066047194e-02 8.8340917368e-31
-6.4659407519e-02 2.2345425400e-30
-5.9635408366e-02 1.5081632736e-03
-5.9273148075e-02 4.8297105719e-28
-5.8246692948e-02 1.5860704288e-29
-5.6271167320e-02 4.5656240727e-29
-5.4907307844e-02 4.8108996583e-02
-5.4193419640e-02 4.0410381357e-02
-5.4044738575e-02 1.9105872429e-26
-5.2883409132e-02 7.8104846674e-05
-5.0585157328e-02 1.5315634328e-04
-4.7995232082e-02 3.7517969258e-04
-4.4667384914e-02 1.0744667128e-29
-4.1303656581e-02 1.9903291363e-30
-4.0634031053e-02 1.8864628450e-04
-3.9075716793e-02 1.8579472509e-30
-3.8276345592e-02 4.5424121502e-30
-3.7420548261e-02 3.0487488730e-27
-3.7397645223e-02 2.6349311917e-04
-3.1851590242e-02 1.2103898022e-03
-3.1270425319e-02 3.6333880780e-04
-2.6455846562e-02 8.0261048868e-31
-2.3028421273e-02 5.2482599351e-28
-2.2875276767e-02 1.7293812214e-02
-2.0853846095e-02 2.9356667864e-28
-2.0017314301e-02 2.9827996485e+00
-1.6399788552e-02 4.2202645017e-03
-1.1429449579e-02 3.9716988974e-29
-8.0488240778e-03 1.6707017995e-02
3.0239233229e-01 1.8618548377e-33
3.0364544755e-01 2.2757188630e-33
3.0573262592e-01 4.5141852952e-34
3.0865184820e-01 1.2029164695e-33
3.1240029023e-01 9.9819765747e-34
3.1431196460e-01 4.2326140434e-33
3.1556507986e-01 2.9476704472e-33
3.1697432564e-01 2.3733147507e-33
3.1765225823e-01 4.0085430707e-33
3.2057148051e-01 2.6604734318e-33
3.2236952933e-01 2.1344490181e-34
3.2431992255e-01 1.0213731222e-32
3.2858068180e-01 1.9832614610e-33
3.2889395795e-01 4.4550256560e-33
3.3416520530e-01 2.0105585665e-32
3.3428916164e-01 8.1000880762e-33
3.3541832055e-01 1.8009830928e-32
3.3560177416e-01 9.8116221444e-34
3.3750549893e-01 6.3623802809e-33
3.4042472121e-01 1.9451695923e-32
3.4050031411e-01 1.1990315229e-31
3.4342601396e-01 2.7761993395e-32
3.4417316324e-01 4.2700090524e-33
3.4752140648e-01 7.8815896042e-32
3.4874719864e-01 7.9262428598e-34
3.5204583175e-01 6.7643814640e-33
3.5414240234e-01 2.2119692331e-33
3.5534564627e-01 2.0951604832e-33
3.6035355481e-01 6.3617546657e-34
3.6145288840e-01 1.9945540676e-32
3.6193284764e-01 1.7462143029e-32
3.6318596290e-01 6.0862353421e-32
3.6396546406e-01 1.9506920170e-32
3.6527314127e-01 6.9174675660e-32
3.6737464717e-01 3.2518634704e-34
3.6819236355e-01 1.0062452443e-32
3.7163808322e-01 6.2392450506e-33
3.7194080558e-01 1.3511871198e-32
3.7337252072e-01 1.2457025118e-32
3.7519888697e-01 1.6738161863e-32
3.7651484099e-01 2.2749722750e-33
3.8191004468e-01 1.2742605226e-32
3.8259156266e-01 8.0529556049e-32
3.8355771553e-01 2.8787251348e-32
3.8381870475e-01 8.6146162707e-32
3.8812119715e-01 2.0645020522e-33
3.9322576141e-01 1.7431062310e-32
3.9430272996e-01 4.0520778553e-32
3.9451119498e-01 1.2936305279e-32
3.9514228952e-01 1.9812601945e-31
3.9758802824e-01 1.2029570829e-31
3.9884114349e-01 2.0986843101e-32
4.0092832187e-01 1.6221411053e-32
4.0296652931e-01 5.3482131658e-33
4.0341095622e-01 2.0344962569e-31
4.0384754415e-01 5.5106294927e-32
4.0622236227e-01 3.9689198673e-31
4.0676025531e-01 1.1054996059e-31
4.0759598618e-01 2.3916498371e-32
4.1158634710e-01 5.7852797947e-33
4.1217002159e-01 3.7223997485e-32
4.1436443567e-01 3.6024714119e-31
4.1756522528e-01 4.3551051034e-33
4.1867988762e-01 5.8329301782e-33
4.1995208686e-01 9.8997672224e-32
4.2099340376e-01 7.2191124679e-32
4.2377637775e-01 7.2862902131e-33
4.2607560297e-01 1.0714346323e-32
4.3079747011e-01 6.5449072747e-32
4.3117859857e-01 1.9165137443e-31
4.3187171917e-01 1.4193603272e-31
4.3386546236e-01 1.9674918440e-31
4.3853312831e-01 1.7455623257e-32
4.3862170991e-01 1.6353698252e-31
4.4109625300e-01 1.0257912577e-31
4.4213207801e-01 9.9990924042e-32
4.4234936826e-01 7.9076091743e-33
4.4443654663e-01 4.6888044352e-31
4.4578509468e-01 9.9065452092e-32
4.4724152770e-01 8.6512350411e-31
4.4735576891e-01 7.4903857771e-31
4.4848692153e-01 1.1392807469e-32
4.5110421094e-01 5.0081138398e-31
4.5172495986e-01 2.1189866610e-31
4.5384324531e-01 2.1446423279e-31
4.5567824635e-01 7.5831906420e-31
4.5664858435e-01 9.1681905281e-32
4.6040655385e-01 7.5177698565e-32
4.6107345004e-01 3.7087383770e-31
4.6380231905e-01 3.1013642997e-31
4.6563833537e-01 1.1347557313e-31
4.6630077066e-01 1.3857904643e-30
4.6683377917e-01 2.3130365922e-32
4.6728460251e-01 3.1561759349e-31
4.7430569487e-01 2.9223777077e-31
4.7572195136e-01 3.1288467123e-32
4.7778725861e-01 8.9510257185e-31
4.7949260221e-01 1.6753202251e-31
4.7979683825e-01 7.1021571041e-32
4.8025979454e-01 4.0921448571e-31
4.8212993467e-01 1.1470130696e-30
4.8949842591e-01 1.4896363147e-31
4.9074975246e-01 4.9660110061e-31
4.9171647057e-01 2.0710249503e-30
4.9241543053e-01 5.5154264592e-31
4.9340597772e-01 3.2838133422e-30
4.9366854579e-01 1.0427351773e-30
4.9557519206e-01 4.0998908074e-31
4.9575572416e-01 1.9908970944e-30
4.9645500548e-01 3.5242742934e-30
4.9867494645e-01 3.4052964821e-31
5.0015680912e-01 2.9567451527e-30
5.0195595126e-01 2.7423037507e-30
5.0242338848e-01 7.6076370093e-31
5.0699742388e-01 9.2694829425e-31
5.0802743689e-01 3.1241094799e-30
5.0837463780e-01 2.0597595802e-30
5.1034200393e-01 1.7637160032e-30
5.1156971126e-01 8.3490832308e-30
5.1239262757e-01 1.6884778747e-30
5.1376070504e-01 1.7057072291e-30
5.1514778281e-01 5.3869148964e-31
5.1860378005e-01 6.3382371600e-31
5.2129548337e-01 2.9315764433e-31
5.2334283440e-01 1.4549533587e-30
5.2562487241e-01 4.2906623185e-34
5.2568033735e-01 7.7553619043e-33
5.2822787849e-01 2.9601251777e-33
5.2906115831e-01 8.4626050833e-33
5.3169719476e-01 1.6704256162e-32
5.3300665067e-01 4.8054444980e-33
5.3344911220e-01 7.8212074701e-33
5.3933735361e-01 3.5580032390e-33
5.4206892999e-01 6.9702906192e-33
5.4361682708e-01 2.4985941691e-32
5.4368261748e-01 8.3507818268e-34
5.4546417602e-01 7.8057253129e-34
5.4553357804e-01 9.7816394330e-33
5.5024712227e-01 2.0493347411e-33
5.5147598665e-01 1.8124689704e-32
5.5149591284e-01 3.6993881858e-33
5.5274902810e-01 2.6700026921e-33
5.5483620647e-01 1.5198197135e-32
5.5599552084e-01 1.3777314884e-32
5.5775542876e-01 1.8864085946e-32
5.5865600757e-01 1.3983444892e-32
5.5899801500e-01 1.6780017157e-32
5.6150387079e-01 1.0798329872e-32
5.6166118146e-01 1.5790136459e-32
5.6216675459e-01 3.3441846725e-33
5.6347006777e-01 3.3753951217e-32
5.6607790619e-01 1.1516162744e-33
5.6939254171e-01 1.8341930085e-33
5.7147310988e-01 1.8056999521e-33
5.7256938307e-01 4.7004269589e-33
5.7261466091e-01 1.2506240212e-33
5.7330122039e-01 1.9950670562e-33
5.7499253420e-01 1.5251273904e-32
5.7768426236e-01 1.3661813159e-31
5.8131217402e-01 1.0826006115e-32
5.8201999528e-01 5.2733549110e-33
5.8432582820e-01 4.8970209694e-32
5.8470535472e-01 3.4956483671e-32
5.8719084224e-01 1.6671614808e-32
5.8911493111e-01 1.2768820383e-32
5.9123771012e-01 5.2910885349e-32
5.9165070143e-01 6.2693808934e-31
5.9252959452e-01 1.3044343037e-33
5.9678335355e-01 3.4660555294e-32
6.0103456343e-01 7.1679220262e-33
6.0114941230e-01 3.4140120043e-33
6.0116541472e-01 1.5845836661e-31
6.0250623976e-01 4.7632454909e-33
6.0895640098e-01 1.2247343476e-33
6.0939521034e-01 1.1870271139e-32
6.0978763763e-01 3.5227494822e-33
6.0997518510e-01 8.2534388134e-33
6.1055646896e-01 2.0853252627e-33
6.1828054338e-01 1.5579696763e-32
6.1850075897e-01 4.3459173671e-33
6.1953365864e-01 1.2363557597e-33
6.2074166377e-01 4.0250565586e-34
6.2088780412e-01 2.1514509905e-33
6.2131484266e-01 1.8471769546e-33
6.2162083701e-01 4.1488808913e-33
6.2388856061e-01 1.9738518209e-33
6.2454005930e-01 6.0643459539e-34
6.2689289071e-01 6.7188255832e-33
6.2828850133e-01 1.1672779368e-33
6.2893305706e-01 1.0513692608e-32
6.3021375954e-01 5.7606459291e-33
6.3169514322e-01 3.2982683607e-32
6.3286253673e-01 2.6692134789e-33
6.3515892620e-01 1.5736504977e-31
6.3825774042e-01 7.0536191011e-34
6.3851001978e-01 9.3170829479e-34
6.4116808335e-01 2.7189453397e-32
6.4213339186e-01 5.5749744534e-33
6.4340631051e-01 6.1491953828e-33
6.4446889290e-01 3.4324627279e-31
6.4544281822e-01 2.2694000114e-31
6.4862763515e-01 6.3924159884e-01
6.4865544646e-01 7.0525470390e-29
6.5148998526e-01 7.0143557500e-31
6.5155043811e-01 7.5471188186e-31
6.5246462575e-01 4.2783526253e-31
6.5382541729e-01 4.4023879782e-32
6.5586383586e-01 9.3866070842e-33
6.5931422505e-01 8.2280196716e-34
6.6198663255e-01 6.8630956261e-32
6.6347007043e-01 4.9931910291e-34
6.6458823766e-01 1.6082277369e-34
6.6793404284e-01 1.6518787250e-33
6.6893572570e-01 8.2577183212e-34
6.6905566741e-01 4.0931506421e-34
6.6981993650e-01 2.5364053178e-33
6.7040111548e-01 5.9203885844e-34
6.7085329491e-01 6.8503297400e-30
6.7338460419e-01 2.1136168320e-33
6.7430480916e-01 2.0760679387e-28
6.7734109950e-01 4.3383767325e-33
6.8296904292e-01 5.2428425958e-33
6.8332331112e-01 5.2691778374e-33
6.8431062706e-01 8.1243354028e-34
6.8530423650e-01 2.5637254525e-33
6.8647810373e-01 2.9044112803e-33
6.8752629431e-01 1.9227185492e-32
6.8895104299e-01 4.6635221878e-33
6.8975427490e-01 1.0618868041e-32
6.9270471234e-01 1.3358559096e-31
6.9395782759e-01 2.6916627104e-31
6.9536282955e-01 5.9748933967e-05
6.9569513463e-01 4.5278244431e-32
6.9604500597e-01 2.2131627532e-32
6.9759050209e-01 7.6038792405e-32
6.9847977376e-01 1.2799010228e-31
6.9896422825e-01 5.8293774747e-32
7.0271267028e-01 3.6152812512e-32
7.0378380328e-01 6.4550980284e-32
7.0459090629e-01 1.4954202851e-31
7.0515747720e-01 2.3616297103e-30
7.0563790886e-01 1.9500208290e-04
7.0728670568e-01 1.5618263722e-30
7.0761476694e-01 1.0340951804e-31
7.0809646242e-01 8.5466306290e-31
7.1019094105e-01 8.0713007525e-32
7.1109095347e-01 1.2738097497e-30
7.1268190938e-01 6.5495427193e-30
7.1290589960e-01 2.9814693930e-29
7.1484761608e-01 2.9340376249e-03
7.1846044544e-01 3.9720873852e-31
7.1889306185e-01 5.2059853846e-31
7.2172029301e-01 3.0548933855e-33
7.2264846640e-01 1.1513200930e-30
7.2540945549e-01 8.1201287997e-32
7.2591415421e-01 7.9944961485e-33
7.2746800764e-01 1.1622956909e-32
7.2781885182e-01 1.1754945479e-32
7.2850633832e-01 7.2959720422e-31
7.2890041881e-01 1.3073781263e-31
7.3038007775e-01 2.7853703707e-33
7.3292511954e-01 6.5617476162e-33
7.3373839401e-01 2.6368338235e-33
7.3427230604e-01 4.5810969874e-31
7.3584029795e-01 1.2709255407e-33
7.4027022052e-01 2.4098297946e-32
7.4165851264e-01 3.3696015131e-33
7.4235821179e-01 1.9867364930e-34
