# Energy    MatrixElement
-8.5832503703e-02 2.3646936334e-04
-8.5825821747e-02 1.5272111657e-24
-8.4656598682e-02 1.0860379106e-27
-8.4355362791e-02 5.6023088046e-03
-8.1233095526e-02 7.2141421456e-29
-8.0834509254e-02 1.4530730823e-04
-7.9911862389e-02 4.7054681146e-06
-7.9523425367e-02 1.1945902961e-29
-7.5167395170e-02 2.3014526538e-30
-7.2856254571e-02 8.9566897488e-06
-7.1711543470e-02 5.9584447592e-05
-7.0993744547e-02 1.5922201752e-04
-7.0531572962e-02 9.4374469957e-30
-6.9787893975e-02 9.7867983691e-27
-6.9732113911e-02 5.7413348280e-04
-6.8208784029e-02 1.1381407789e-04
-6.6066047194e-02 6.0635552410e-31
-6.4659407519e-02 9.8122479137e-31
-5.9635408366e-02 6.0919509581e-04
-5.9273148075e-02 1.1985803098e-28
-5.8246692948e-02 4.0147703944e-30
-5.6271167320e-02 1.1246858555e-29
-5.4907307844e-02 1.1991502692e-02
-5.4193419640e-02 8.5433250102e-03
-5.4044738575e-02 3.0331412561e-27
-5.2883409132e-02 4.4693770964e-04
-5.0585157328e-02 5.4120470421e-05
-4.7995232082e-02 4.7308748694e-05
-4.4667384914e-02 4.5871625749e-31
-4.1303656581e-02 1.3092939235e-29
-4.0634031053e-02 2.5951522736e-04
-3.9075716793e-02 3.3446780458e-30
-3.8276345592e-02 3.6932939663e-30
-3.7420548261e-02 8.4746634124e-26
-3.7397645223e-02 9.7139177562e-04
-3.1851590242e-02 6.5281950621e-04
-3.1270425319e-02 2.3035300332e-03
-2.6455846562e-02 7.4542442362e-31
-2.3028421273e-02 1.1811496893e-28
-2.2875276767e-02 1.9152505342e-03
-2.0853846095e-02 3.6318010579e-29
-2.0017314301e-02 1.2760612808e-01
-1.6399788552e-02 2.7577648020e-02
-1.1429449579e-02 2.5109116873e-28
-8.0488240778e-03 1.1890029614e+00
3.0239233229e-01 2.4138454777e-33
3.0364544755e-01 1.1860536704e-32
3.0573262592e-01 1.7428796891e-32
3.0865184820e-01 8.7793484672e-33
3.1240029023e-01 3.2773098038e-32
3.1431196460e-01 2.9419318559e-33
3.1556507986e-01 1.6148211775e-33
3.1697432564e-01 1.9240040268e-32
3.1765225823e-01 1.7279331119e-32
3.2057148051e-01 6.9470127152e-33
3.2236952933e-01 1.8138999596e-32
3.2431992255e-01 9.1431407594e-33
3.2858068180e-01 3.3764763239e-33
3.2889395795e-01 9.0685812579e-33
3.3416520530e-01 3.2153408965e-32
3.3428916164e-01 2.5215200204e-32
3.3541832055e-01 7.7668245306e-33
3.3560177416e-01 7.9632928659e-33
3.3750549893e-01 1.6804112750e-32
3.4042472121e-01 1.5410710180e-32
3.4050031411e-01 2.1051487166e-32
3.4342601396e-01 2.9999875908e-32
3.4417316324e-01 3.5967472129e-32
3.4752140648e-01 2.2892404483e-32
3.4874719864e-01 3.0012411412e-33
3.5204583175e-01 1.1015967598e-32
3.5414240234e-01 6.3419357675e-33
3.5534564627e-01 2.3376410393e-32
3.6035355481e-01 4.9326179784e-32
3.6145288840e-01 6.0855795146e-33
3.6193284764e-01 1.6823613188e-32
3.6318596290e-01 2.2667055187e-32
3.6396546406e-01 8.7353413760e-32
3.6527314127e-01 1.3148720681e-31
3.6737464717e-01 2.4078570396e-32
3.6819236355e-01 2.5736879444e-32
3.7163808322e-01 6.0970998857e-32
3.7194080558e-01 5.2525747717e-32
3.7337252072e-01 7.6949956889e-32
3.7519888697e-01 1.9814705491e-32
3.7651484099e-01 3.3307267131e-32
3.8191004468e-01 2.0727340672e-32
3.8259156266e-01 8.2693091954e-32
3.8355771553e-01 4.6201550228e-32
3.8381870475e-01 8.4981266450e-32
3.8812119715e-01 1.8029092474e-32
3.9322576141e-01 6.3880788394e-32
3.9430272996e-01 9.7944465411e-32
3.9451119498e-01 9.5199565660e-33
3.9514228952e-01 2.7407358186e-32
3.9758802824e-01 6.9772920280e-32
3.9884114349e-01 1.9884649288e-32
4.0092832187e-01 3.7278126099e-32
4.0296652931e-01 2.6275532552e-32
4.0341095622e-01 1.9218209915e-31
4.0384754415e-01 1.5652080086e-31
4.0622236227e-01 1.5733124426e-31
4.0676025531e-01 2.4469279891e-32
4.0759598618e-01 1.0450572685e-31
4.1158634710e-01 3.2027308884e-32
4.1217002159e-01 2.7510820362e-31
4.1436443567e-01 5.2636987716e-32
4.1756522528e-01 2.3469891294e-32
4.1867988762e-01 1.0989180249e-31
4.1995208686e-01 3.5788350844e-31
4.2099340376e-01 1.0269076162e-31
4.2377637775e-01 5.3401897103e-32
4.2607560297e-01 1.0297633684e-32
4.3079747011e-01 4.9378680745e-32
4.3117859857e-01 7.9313833230e-32
4.3187171917e-01 9.9289697806e-32
4.3386546236e-01 1.5374000073e-31
4.3853312831e-01 1.1979437845e-31
4.3862170991e-01 6.8810182218e-31
4.4109625300e-01 4.7404400948e-31
4.4213207801e-01 1.7365939233e-31
4.4234936826e-01 6.2468126083e-32
4.4443654663e-01 3.3605935690e-31
4.4578509468e-01 5.2581372602e-32
4.4724152770e-01 1.0782168163e-30
4.4735576891e-01 1.7817023534e-30
4.4848692153e-01 2.7172537849e-31
4.5110421094e-01 8.3625790011e-31
4.5172495986e-01 9.9434368755e-32
4.5384324531e-01 4.7167229416e-31
4.5567824635e-01 2.2886020605e-31
4.5664858435e-01 1.8823085104e-31
4.6040655385e-01 2.2289156019e-30
4.6107345004e-01 1.6569953174e-30
4.6380231905e-01 5.4946435870e-31
4.6563833537e-01 4.3826808846e-31
4.6630077066e-01 8.6298135096e-31
4.6683377917e-01 3.1380593413e-31
4.6728460251e-01 5.3020604907e-31
4.7430569487e-01 5.3389229992e-31
4.7572195136e-01 7.8277924020e-32
4.7778725861e-01 1.0498804531e-30
4.7949260221e-01 7.2270723317e-31
4.7979683825e-01 4.7299526580e-31
4.8025979454e-01 1.5641606018e-30
4.8212993467e-01 1.0964047144e-30
4.8949842591e-01 9.3942438765e-31
4.9074975246e-01 3.9272106949e-31
4.9171647057e-01 7.3334123427e-31
4.9241543053e-01 2.5313980061e-31
4.9340597772e-01 1.0183711195e-30
4.9366854579e-01 1.1124085745e-30
4.9557519206e-01 3.1190234423e-31
4.9575572416e-01 2.6636029822e-31
4.9645500548e-01 5.9001855969e-31
4.9867494645e-01 9.2257965041e-31
5.0015680912e-01 3.6855874676e-30
5.0195595126e-01 1.0731326249e-30
5.0242338848e-01 9.6054416971e-31
5.0699742388e-01 1.9649922225e-30
5.0802743689e-01 2.1693853801e-30
5.0837463780e-01 2.0518633836e-30
5.1034200393e-01 1.5311034875e-30
5.1156971126e-01 3.7789658682e-30
5.1239262757e-01 2.1527879344e-30
5.1376070504e-01 1.7902656720e-30
5.1514778281e-01 9.9172552017e-31
5.1860378005e-01 1.9324771757e-31
5.2129548337e-01 8.8100423224e-31
5.2334283440e-01 1.3561317825e-30
5.2562487241e-01 3.1361849700e-33
5.2568033735e-01 4.2530541924e-33
5.2822787849e-01 3.3660695713e-33
5.2906115831e-01 1.0861782545e-32
5.3169719476e-01 1.9962796039e-32
5.3300665067e-01 8.2744564561e-33
5.3344911220e-01 7.6898590987e-33
5.3933735361e-01 4.9270811705e-33
5.4206892999e-01 1.0693838342e-32
5.4361682708e-01 7.0374026052e-32
5.4368261748e-01 2.0333385744e-33
5.4546417602e-01 4.2509177317e-33
5.4553357804e-01 1.0857641793e-32
5.5024712227e-01 7.6083202219e-33
5.5147598665e-01 7.9029801276e-33
5.5149591284e-01 2.0818115584e-32
5.5274902810e-01 6.8419446496e-32
5.5483620647e-01 5.0505467131e-32
5.5599552084e-01 2.7218689458e-32
5.5775542876e-01 3.9776745303e-32
5.5865600757e-01 1.1445468438e-32
5.5899801500e-01 4.0838125342e-32
5.6150387079e-01 4.8630442126e-32
5.6166118146e-01 4.8477140492e-32
5.6216675459e-01 5.6765077971e-33
5.6347006777e-01 3.0700252431e-32
5.6607790619e-01 2.7659843973e-32
5.6939254171e-01 6.4733532251e-33
5.7147310988e-01 6.4099015744e-33
5.7256938307e-01 1.9632116416e-32
5.7261466091e-01 1.8306399622e-32
5.7330122039e-01 2.3421340109e-32
5.7499253420e-01 2.7832520634e-32
5.7768426236e-01 3.9776023087e-32
5.8131217402e-01 2.0203018693e-31
5.8201999528e-01 4.0700124922e-32
5.8432582820e-01 7.1986924237e-32
5.8470535472e-01 1.2168345510e-31
5.8719084224e-01 4.2600480659e-32
5.8911493111e-01 3.5925639357e-32
5.9123771012e-01 5.0245753882e-32
5.9165070143e-01 1.3492137567e-31
5.9252959452e-01 2.5219794299e-32
5.9678335355e-01 3.2211071055e-31
6.0103456343e-01 5.9590303975e-32
6.0114941230e-01 6.7371233554e-33
6.0116541472e-01 2.6323652814e-31
6.0250623976e-01 2.1643680683e-32
6.0895640098e-01 2.1333172048e-32
6.0939521034e-01 2.5498388733e-32
6.0978763763e-01 3.6202375023e-32
6.0997518510e-01 4.7247796867e-32
6.1055646896e-01 5.5092766620e-33
6.1828054338e-01 2.3089408983e-32
6.1850075897e-01 4.4655717205e-32
6.1953365864e-01 1.8135438127e-32
6.2074166377e-01 3.1506965553e-32
6.2088780412e-01 1.4319532492e-32
6.2131484266e-01 9.9765170625e-33
6.2162083701e-01 1.3886234265e-32
6.2388856061e-01 7.5325815081e-33
6.2454005930e-01 9.8383713614e-33
6.2689289071e-01 2.0013933573e-32
6.2828850133e-01 1.2509349949e-32
6.2893305706e-01 2.0165696926e-32
6.3021375954e-01 1.6625560013e-32
6.3169514322e-01 2.8600271979e-32
6.3286253673e-01 2.5819210981e-32
6.3515892620e-01 3.7142100272e-32
6.3825774042e-01 1.6981503061e-32
6.3851001978e-01 7.1545084086e-33
6.4116808335e-01 3.3115456801e-32
6.4213339186e-01 1.2654262286e-32
6.4340631051e-01 3.1393896889e-32
6.4446889290e-01 2.9909879028e-32
6.4544281822e-01 8.3305069965e-33
6.4862763515e-01 2.2402531109e-02
6.4865544646e-01 2.2391915319e-29
6.5148998526e-01 1.6010742514e-32
6.5155043811e-01 4.6187025417e-32
6.5246462575e-01 2.1012121057e-32
6.5382541729e-01 1.4562455385e-32
6.5586383586e-01 1.7047799583e-32
6.5931422505e-01 1.1480484852e-32
6.6198663255e-01 1.3725820665e-32
6.6347007043e-01 2.7412681092e-32
6.6458823766e-01 2.6053413304e-32
6.6793404284e-01 2.0310799549e-32
6.6893572570e-01 2.7974008550e-33
6.6905566741e-01 8.9064823955e-33
6.6981993650e-01 8.2090819888e-33
6.7040111548e-01 2.5746891608e-33
6.7085329491e-01 3.6686866145e-30
6.7338460419e-01 3.9687821769e-33
6.7430480916e-01 1.1157376751e-29
6.7734109950e-01 1.4702805476e-32
6.8296904292e-01 7.8902893658e-33
6.8332331112e-01 2.0718765252e-32
6.8431062706e-01 5.6459359102e-33
6.8530423650e-01 5.8373857053e-32
6.8647810373e-01 2.1680363037e-32
6.8752629431e-01 1.6283375524e-32
6.8895104299e-01 2.7531371379e-32
6.8975427490e-01 1.1469360454e-31
6.9270471234e-01 1.1156939807e-30
6.9395782759e-01 1.6904587648e-30
6.9536282955e-01 1.0588218793e-03
6.9569513463e-01 8.9535421782e-30
6.9604500597e-01 7.6785887107e-30
6.9759050209e-01 8.8592034451e-31
6.9847977376e-01 3.7533416041e-31
6.9896422825e-01 2.6516000887e-31
7.0271267028e-01 3.6534211962e-31
7.0378380328e-01 1.5622411513e-32
7.0459090629e-01 2.2044380321e-31
7.0515747720e-01 1.5364583247e-30
7.0563790886e-01 2.3410142821e-05
7.0728670568e-01 4.3268214511e-31
7.0761476694e-01 7.6286136416e-31
7.0809646242e-01 1.2554218802e-30
7.1019094105e-01 2.1034190093e-30
7.1109095347e-01 2.8782922738e-30
7.1268190938e-01 3.4973057607e-30
7.1290589960e-01 2.4992983232e-30
7.1484761608e-01 5.8101852316e-05
7.1846044544e-01 1.4558358514e-31
7.1889306185e-01 1.8647783389e-31
7.2172029301e-01 1.1101640068e-31
7.2264846640e-01 4.2259761818e-31
7.2540945549e-01 1.1618789029e-31
7.2591415421e-01 3.2922576338e-32
7.2746800764e-01 3.7594191460e-31
7.2781885182e-01 3.9925023589e-32
7.2850633832e-01 1.0885318543e-30
7.2890041881e-01 1.4129203994e-31
7.3038007775e-01 9.9956392548e-32
7.3292511954e-01 7.0921382671e-32
7.3373839401e-01 2.9705709262e-32
7.3427230604e-01 9.7137822345e-31
7.3584029795e-01 2.0163652586e-31
7.4027022052e-01 1.0060284253e-31
7.4165851264e-01 6.0381167031e-32
7.4235821179e-01 4.7575456337e-32
